Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault,Fault Mode,TTC,Turbine ID
960.1410849809348,14768.687099655916,3861.79010765228,3.3021615018373023,8555.03546166946,4.133406444312159,137.63402953100987,537.3912009423863,129.28699614183387,1.0,1,83,49
887.0979873852891,15398.182443135744,3738.1308290526654,4.592600389289945,8634.063075309481,3.924482915601689,200.8077764619692,495.4919662551866,120.88393907300951,1.0,1,79,824
981.8285991980412,14954.89245446631,3657.6665266604,1.9383208061015496,8205.001431076142,4.8086014830631045,109.2480986968774,562.9016080465128,114.41057844783955,1.0,3,89,159
1318.5630020941185,14672.408734416727,3314.553555276,2.117262432748205,7294.872680268539,3.1472094134978623,-190.9335622993124,803.3513435952436,123.56309929301172,1.0,2,98,399
898.2194687371891,15618.794663456874,3015.468508211839,6.498723795184712,7064.697516582199,3.221018096859454,125.68483470924862,474.4212518963693,139.13275724218,1.0,1,94,872
1061.3048471706666,15126.94342319609,3244.9615903123563,3.447908418138017,7362.952558064912,3.2321782186286234,6.174140581136442,621.9356158321318,121.5185668518698,1.0,2,82,292
1031.2883211761616,14107.294919043816,3402.6469644636727,0.9510000462021756,7200.321634961734,5.989197829623828,151.39520370650578,515.8167169338287,115.09252358687866,1.0,3,100,372
905.5483415761128,15741.230044297008,3719.109646825614,1.9714155914266849,8781.504076596928,2.011243303681108,182.4353948005299,490.4936627815904,115.04077213002958,1.0,3,71,511
989.0598286857504,15312.38624155902,3884.017153226805,0.9456796276707262,8921.035622857404,5.270746409309392,148.424151592764,550.287851193558,106.78991239001704,1.0,3,89,3
1203.7144038753363,15601.207945864324,3702.880648247394,0.1371062275427403,8665.411648803673,1.821287269783583,-57.26980777829647,711.5662087596609,111.757068152307,1.0,2,90,808
939.0167493302046,14015.15514172651,3453.029170483989,2.2365249059517867,7259.210929986046,5.287605293403384,186.27008514683047,584.0353895967346,119.26875747369223,1.0,3,96,723
1040.170512314663,14972.985689483665,3902.8045454137264,0.0153112314948129,8765.495491099726,2.0336956468575176,38.52953264203151,607.5079677082057,118.8193824597586,1.0,2,79,267
1128.695437921524,15995.708000780369,3528.9124477768373,1.4445287644874778,8467.117961243608,1.6471786123263528,-44.935160943320085,699.455689468468,124.68985041696308,1.0,2,88,28
1165.2371548994654,16324.362472952753,3538.208901897296,2.622492955898465,8663.850692939935,1.2370961795408877,-67.03620604278026,704.7211296500271,119.25530236371353,1.0,2,90,853
989.3726750822894,14841.598455374462,3980.393142454386,3.6235419782842033,8861.309507225118,4.001596214788497,103.92974264910367,525.2151513104174,128.40182106717018,1.0,1,80,535
905.9361801261336,15108.350434041293,3707.5683029290017,5.5166755750469125,8402.286176819267,2.767443815170315,145.54921447900196,478.2899332253485,134.34563972230248,1.0,1,95,53
1032.9710252776044,14468.871768284587,3000.5532775534184,0.5328148566204811,6512.193091023967,2.9644528072704914,46.682768345801406,566.5588216347788,117.35706920684125,1.0,2,74,393
902.6580468105814,14788.47844412462,4001.719682245031,4.175311366073035,8876.90178904648,2.2997027328087727,180.15526269323848,440.6507098808947,125.0571708133492,1.0,1,84,280
934.4382984836878,14685.07017185088,3130.4537822472694,1.097104469120987,6895.640019305572,4.039214239893047,168.40390141547357,533.8596024222078,105.9433893534622,1.0,3,91,243
966.3255783895536,15777.25626330825,3673.913003095268,5.014567224438517,8694.640040840166,1.9112176152717069,151.8239824180875,462.52000160472886,137.38615455726213,1.0,1,79,738
927.0766593794084,15095.201349587644,3401.1422983163216,4.035341397896235,7701.139171752623,2.2251297346889496,182.6793789746857,518.4925431502165,126.97046789315172,1.0,1,73,270
947.2926863079724,14840.739878142816,3227.256944874474,6.066082182858269,7184.2321258217935,0.6383918012577663,138.6110574193661,525.2883349195786,127.37001791488562,1.0,1,94,384
797.4701795459022,14944.21922334468,3820.773449776867,5.907333191841653,8564.771405430063,1.828889722028028,153.67012165288938,505.6862225723827,134.52175777454175,1.0,1,99,467
1120.6246008019252,15544.85842012386,3517.472149944583,3.963612261594159,8201.790985142585,2.669625837648019,-114.07113773994008,734.337656832588,127.016565014975,1.0,2,93,601
1045.574754253334,15257.76552915767,3308.0267868647875,2.583014552162924,7570.964561723364,4.089572377186865,155.37661459349584,557.859209736637,127.32660125252173,1.0,3,82,985
836.1486696264695,15547.748328629585,3108.6024788001723,4.246421191600563,7249.765349120873,2.633481047632288,148.45479116591645,482.9698103635535,130.8626073686381,1.0,1,80,665
1014.4853256858794,15069.726739726528,3698.133300409615,3.9946367980783855,8359.478742638383,2.2283788006444505,163.60930638981642,448.7523453291691,132.01218908758722,1.0,1,93,437
907.0621239953764,14563.84230129542,3924.591639930952,1.810155588043293,8573.570061140512,2.358265026760505,142.21595696243926,482.5554533211639,124.27234395409708,1.0,1,74,314
865.1172623367255,15232.608307554294,3277.5458296184,2.5406040858146044,7488.835774895275,2.95361661247058,202.1567806487164,499.3751186443827,119.66752717063814,1.0,3,73,238
958.1308682521895,14649.46747327402,3495.887260448824,1.6664090755786096,7681.933006826708,3.1031449695740863,128.8513457423931,561.1375120211097,116.18130481051418,1.0,1,78,75
929.0803873060588,14772.321518698618,3680.12645776978,8.524373656098453,8154.601689546695,1.1429764189182785,141.52469202122583,524.6782276987611,163.11694550663242,1.0,1,91,356
1189.760224389223,15312.814712358708,3769.6561724548415,1.0756239777844363,8658.606974715049,2.526684848489055,-32.981655251934654,639.8954045686006,133.2732808091529,1.0,2,87,261
1089.5840388656577,14317.14539392628,3230.639207640129,1.648536275285443,6938.029687665377,1.4480159582558867,71.93844737028049,569.5349643226135,120.74486725911252,1.0,2,72,513
970.93622336696,15450.474430470666,3955.686335994719,2.524908905343226,9167.584588387288,3.1828332591713693,127.65620985400066,507.2010128821533,123.6399554861537,1.0,3,81,940
975.5408650347982,14123.007285815702,3194.7805334918694,1.4879689732566332,6767.986312663176,5.899958691907149,145.72161061616725,575.2533908680524,121.75125449564266,1.0,3,92,415
893.9953350279401,15016.030522421172,3538.813687492752,0.5363365658938462,7970.840151682946,3.142352047006667,150.8708701849777,488.9430098885628,103.61492626627688,1.0,3,77,644
1047.954321693028,15043.633503136987,3520.7836510867687,0.8420274398403256,7944.80683361788,1.4256404516768038,86.91111113581684,546.9114680837354,130.33577572870635,1.0,2,71,342
858.8962829681747,15232.97165122899,3499.6993694830862,0.2919314123052212,7996.623192473974,2.797550568222204,132.28691219424738,539.0243735722054,126.6298628868108,1.0,3,71,125
1036.680511958585,14190.753043372672,3609.702895906568,-0.2164877147599102,7683.660353363591,4.430496123796621,178.08707407576642,542.8267525445942,131.80344111513014,1.0,3,91,224
1252.7345284877133,14591.861151635272,3617.429169785674,0.8771395971508398,7917.753625708169,3.2257432777967665,-202.6819336554232,819.2090296607166,123.57440071038128,1.0,2,97,631
976.871546187573,15463.05976780311,3686.6238541856,3.787682886032616,8550.97274980209,5.268968824193616,155.91301205748078,572.2107343383865,124.76768987624531,1.0,3,100,999
1280.648730836197,15396.83997434226,3544.9921671067245,1.7353946239484686,8187.251566085851,3.49837017005794,-169.68064736408192,857.293244122497,130.6246618042219,1.0,2,97,17
947.1880367050752,15299.37507941763,3234.1204749792714,6.017200859533878,7422.003329809825,2.696578418521697,177.3548246722828,488.9034059312572,153.6019548852461,1.0,1,84,500
960.8979158264636,15554.348993471502,3713.347413073879,2.027510289936442,8663.805239543353,6.062473622253023,172.91925287534326,604.932121266946,125.23962335909296,1.0,3,97,659
937.4287889792628,15444.26229922384,3040.062585734348,3.091698794750526,7042.728597020689,4.040357169360619,140.6491012582161,540.4035503627413,125.5447927887486,1.0,3,81,594
932.8790746973448,15031.31512236128,3426.5839748786907,7.160314350092667,7725.909527945233,2.730416404860798,142.1501109598722,517.5412484347802,133.2607881838982,1.0,1,92,479
1026.4010454408983,14674.891939992618,3258.2820643329246,2.4737450002406813,7172.240580615261,5.532758124301867,141.40350343929362,509.39091930575,141.98990381021088,1.0,3,97,903
949.6175386139442,15080.634538408918,2889.084963612775,1.4247549024710997,6535.385172998503,2.7420768405832923,117.11715526809743,502.6087574522065,120.40552839178432,1.0,3,74,837
1197.5159278976796,15172.820657751514,3540.507434955423,0.4950278773672099,8057.92265220217,2.8158739711156224,-209.3341146665544,845.2898954098307,125.5506781537109,1.0,2,99,900
1163.6071253730277,15257.65873448384,3584.590122400459,2.1466443086351403,8203.867918588177,2.6423243796325258,-35.51453041878236,693.7920876843152,125.38063074792416,1.0,2,87,343
817.3156167844885,16046.610638428088,3463.1015350674456,4.197293087892721,8335.656290185487,3.267848315090981,169.02623467411732,544.1254414741279,113.85746160454774,1.0,1,85,338
1123.4798132595529,15255.55726308188,3239.984418310943,1.4374956645615005,7414.165173755344,2.45061382350792,-29.94154639540997,646.2540492337607,116.82297612380026,1.0,2,83,81
913.0999378810508,14000.789402199083,3762.617961545304,4.624096766746666,7901.943252079111,3.897014871509157,163.48055915814572,485.88216038454766,126.0546046511804,1.0,1,82,777
913.2497336476896,15571.124248151134,3447.6197706304765,2.949314526740144,8052.497371330419,5.015030178238342,176.65117505214937,528.2743977842453,107.80149319307634,1.0,3,76,443
983.744179909964,15557.973869269064,3565.097626104666,2.1846241785830096,8319.854356249432,3.045003242488007,81.97018868785906,570.7649390568741,120.48416510545964,1.0,2,71,608
800.5778115189186,14487.82804128062,3286.729290880522,6.125757763600289,7142.635317677578,1.6834259468060606,193.6842347516433,480.62305379327256,137.75049430660053,1.0,1,94,437
875.0696509654682,15015.717633700351,3519.463950030841,3.919337747117236,7927.091534347618,2.1668237257988423,130.27254556452783,482.2187252088113,123.38039959153248,1.0,1,89,214
1018.4768628328296,15312.58163143294,3411.538360838405,3.189629517554714,7835.91894586545,4.173373641094578,160.60416194877936,515.3927996130975,110.64866553984152,1.0,3,87,474
990.0272967923132,14985.88874345004,3253.9854525016776,1.763382672638819,7314.57959459926,5.270336414909215,156.66114947908002,513.3109865772918,107.70168397502565,1.0,3,94,423
993.2021565918578,14277.219268224178,3796.342352501144,2.1939706960601626,8130.181827585724,3.197265190746344,181.08126583040985,554.9565407960661,117.4608835524283,1.0,3,87,390
915.7141731999836,15281.607890645646,3608.273338019322,6.918474120411194,8271.032747082358,3.965576002847989,131.7108514169784,483.6808935586014,149.91687165290574,1.0,1,86,876
910.5055131835568,14596.735102096864,3610.448737940423,0.6898515804008014,7905.114574112444,5.206301715152783,129.83714270372954,573.9858491568752,110.2910441144642,1.0,3,88,731
1040.7009130976644,14805.749314242828,3072.2212352929523,1.875220402363981,6822.980617146131,3.201139755370765,37.91774510016791,582.6058750833148,128.53380998684494,1.0,2,72,826
888.3538672185015,14646.840245371066,3477.219691404103,1.795769227197677,7639.542197708155,3.0498464597422306,146.5606143373504,540.1250059928582,126.98288914595295,1.0,3,84,968
1113.136881556602,14629.710425146995,3744.921478873138,1.17441223566457,8218.067520124088,1.0966735099482474,-45.32326876470728,677.1776563534304,141.35023813237603,1.0,2,86,359
1061.156201758998,15044.394396613829,3600.316162034094,5.197348036813228,8124.686444121587,2.038561739286155,65.30955437283465,573.6584534564139,129.57452389026085,1.0,2,70,800
1041.0959181587268,14583.044548017784,3767.094933793481,0.6777883113904297,8240.356985418366,3.522814363924472,121.99765275075131,556.0146830315559,127.66805777785892,1.0,3,100,105
1125.2375974710171,15324.093268064647,3619.841731124656,0.977587813018424,8320.618845508023,2.9002363109921387,-78.22910869697226,694.4341855208537,131.69948833269223,1.0,2,87,33
910.883794994725,15174.759173481032,3763.605978464309,2.364314625936026,8566.772152060397,2.629756171212547,145.45859817747598,493.8846583582893,120.00682395137486,1.0,3,80,730
1051.0145433032556,14957.937472742306,3228.3128605185584,3.618226969103589,7243.335286512966,4.218242409405196,113.28791212133166,537.4437653547071,126.29207423526834,1.0,3,93,683
919.6527908262136,14831.262464949275,3122.0925707500514,1.193200209235754,6945.686153499335,3.587809160601937,156.86564200635203,514.1717667496648,123.71847604837473,1.0,3,72,135
963.060598015094,15450.6663819891,3578.2491335404984,4.071723664554528,8292.95003909637,2.130418406856785,164.005730711179,463.8637254895033,118.42616199956288,1.0,3,72,224
902.06416010773,15993.083012360872,3556.0966059165703,4.6231769355035714,8530.942232759768,2.2567973398889007,161.58287020404077,502.077678191533,140.40121840299574,1.0,1,89,622
910.2526995872838,15248.015520206234,3366.008617393043,3.0399315003394483,7698.742745873557,2.562687065970812,168.78950646014437,529.3379539032708,117.61782118250152,1.0,1,71,881
988.6804749870424,14792.925157585149,3546.646227764566,4.235893044920862,7869.790831162936,3.602099793760935,63.13014621702244,612.2360171976177,132.5145354373632,1.0,2,72,853
1003.974411817338,14677.031717115113,3636.054145352827,3.6818354269105815,8004.972302473698,2.838438315663756,160.92702674568426,525.2668932540104,125.22832581989596,1.0,3,79,982
1097.2625142547986,14634.174156902658,3308.8774307825483,3.1139600236404403,7263.403287887465,2.445222741957049,-9.26763152909524,656.2738456368769,120.77020471706118,1.0,2,82,14
832.1198623456396,15301.100074598704,3739.9637263521954,3.9733084698915286,8583.833887842602,2.185312765830807,175.54443909633133,494.1245651666897,113.57292908740727,1.0,1,73,921
1034.4629219258634,15210.15419878328,3588.651270600857,1.618196174614075,8187.590878724787,2.716369415892327,151.4053482960814,527.5238472476794,111.52271061626092,1.0,3,83,595
996.593459584812,15450.751756045776,3691.267608721488,1.3715303027595716,8554.928923123261,3.8798998667962032,11.583793601063888,621.1486922873122,118.64344169796752,1.0,2,79,259
1086.3829320699203,14159.033195201211,3632.7434384291328,1.85375161770154,7715.420240155122,4.065751834213984,-6.189674396240605,652.6689615321986,119.39996380534332,1.0,2,84,620
968.5420895904592,15032.679884179872,3478.090434498203,6.173810122345516,7842.753016505935,1.9639960261565528,150.54045780131923,494.1089871274878,142.5175975766923,1.0,1,93,162
1146.5605497306397,15420.943187114495,3844.520946007888,1.1248260978104376,8892.920863508898,3.4710955522226907,-23.66850771031824,611.8997317517733,111.21073268347732,1.0,2,82,763
1171.7779907634365,15934.406079619375,3430.0252516338605,2.523135315384605,8198.312283432384,1.3951051327339334,-62.29747635048456,659.5042211438283,103.42457083937693,1.0,2,86,62
914.1558171641552,15094.34108609111,3036.7295304772165,1.7597697708937012,6875.614697884262,5.427556427051249,182.285079766777,547.9151634949759,120.69587859260773,1.0,3,89,335
914.1421370199548,14004.320167213174,3887.405753259596,3.904988012201452,8166.071218277081,2.7315077787318383,163.48604858315423,489.0229093556458,120.25517766300932,1.0,1,78,921
876.1431019214965,14692.871161795956,3445.5129556608126,4.270016528304218,7593.671691573464,2.8262362888852057,174.5196925887888,550.473518196125,130.93793648296764,1.0,1,85,699
1185.6439930262875,14966.86046869761,3306.2954294364654,4.053075828087575,7422.729354100233,4.431196054198752,-193.7290990308885,837.3371739737729,126.94772478671014,1.0,2,97,720
992.1490966321962,16049.386890344404,3654.7805704905945,-0.8170335150524721,8798.548106267579,1.2168618491254446,9.674889292050182,577.5442741265329,127.70621576014592,1.0,2,79,620
991.250992794118,15149.457634601562,3417.2141288234725,3.1319085594371545,7765.341100945961,3.7832536942667856,33.48351123380655,634.3757869102064,120.59621934011967,1.0,2,77,751
979.9357883884998,14243.559172795463,3318.7118706448136,2.9385857229168875,7090.540336048219,2.869022260474059,152.072671428685,510.0577587323826,107.45407253028264,1.0,1,70,581
887.2986146420626,14451.949929820925,3562.0324877212365,1.8502927374615168,7721.747274141416,2.2878250421763178,27.786199794427404,551.6920021582532,125.3112179569411,1.0,2,71,907
862.0010654882914,14495.584224513506,3663.3308443674055,6.281033511186231,7965.318119517885,3.872301749815401,152.7847762846887,520.103251463244,152.87384821710953,1.0,1,93,936
1017.6802798945914,14797.565715947523,3408.734048504214,0.8988070928219206,7566.144913639344,2.670654016110596,64.39083706432298,591.9218212357047,112.66412838176096,1.0,2,71,373
920.5613382260784,14673.136387420394,3707.029713814438,5.004528781854935,8159.062887452885,3.787339121825241,94.98330308679324,503.311563012722,138.85809166477222,1.0,1,72,422
1258.6102010883142,14499.828947355323,3442.750695288916,2.5339474960840835,7487.894428511683,3.7879452646272833,-178.74301213565553,828.7779127428225,105.08378920443523,1.0,2,97,165
971.3133873191005,14924.986304148842,3500.966407920265,3.0816920528570533,7837.781353424268,2.656427480465269,27.55744282343842,616.2171193653303,116.20533727628366,1.0,2,75,63
1037.623695860133,14636.920915529856,3306.75935121508,3.5076871468884154,7260.116266563591,3.08805356807482,43.05961848305026,603.211573483707,120.78679833338832,1.0,2,73,496
900.6558067071019,14933.601118295948,3279.6376450082903,2.130335354757264,7346.520060465194,4.642986222427501,168.10720103878555,551.2168820624977,119.8974556726583,1.0,3,84,72
867.3749004834103,14404.861967925017,3300.223355267633,2.605308808609718,7130.889284392891,0.3598246741746265,178.00772172684466,539.4452151022895,130.47646332857622,1.0,1,75,582
852.1322839059144,15274.363067467615,3291.8444641740502,1.6523229130688328,7542.124126114175,3.102842280272436,128.094241435003,526.7098769522038,129.5866025410753,1.0,3,75,815
937.966501693052,15764.928236902091,3937.001352304093,2.564615892773559,9309.981568149076,4.19765074731168,168.11719274603334,562.7033903201468,117.9132704069594,1.0,3,81,895
1051.376633405686,15021.502380195854,3414.436977343142,3.1162782791388106,7693.495977328312,4.545589884580896,151.88833385734506,556.8261555193553,124.40749850078436,1.0,3,87,610
915.8354581317536,15353.6314561783,3294.329404678458,3.114161381523714,7586.987936202645,2.561323907663883,166.06075371000327,481.3539704778688,112.85883946712224,1.0,1,89,53
922.4303188978676,15372.139683914553,3425.93596636758,2.8444177099004286,7899.594933472382,2.9659225794776565,161.49806793549024,559.0537728931365,109.16751311743926,1.0,3,93,861
852.2329320864081,14616.881770055626,3994.588282847067,4.489207879014643,8758.263697563765,3.985456947982745,147.03794449719092,514.6301969985044,136.50300129421447,1.0,1,87,989
868.6306453160472,14832.105182042222,3838.001710572282,6.602248178820924,8538.846759009908,1.999468978935748,161.5145297165975,507.3362808270133,128.38111426765053,1.0,1,95,456
828.3495617883445,14509.537974301706,3769.973368617352,4.876361391550298,8205.085763108938,4.702594719040484,155.39897574832477,481.40409622241657,121.24739931177648,1.0,1,82,773
924.014567615152,15222.5416662863,3343.4106688591605,2.519396082461526,7634.281232132207,5.610931452388392,148.32042873993765,541.0869194411898,122.00008335971182,1.0,3,89,72
849.30043454677,14916.443705459653,3685.5992327084273,3.4895387337217327,8246.40502133708,3.7996920824230607,114.75207407565868,541.1575486629796,119.7952420599111,1.0,1,74,719
881.8048465304423,14922.065853798616,3070.037061993736,2.7519304496533423,6871.694281900943,2.752209319350661,134.3686166181233,529.9792566956871,115.37311199277424,1.0,3,77,285
904.872128607978,15002.858370950762,3755.2579675331785,1.2219224642731457,8450.940514992702,5.185517919810165,166.70531116595924,575.1698761571736,117.29212334536992,1.0,3,93,90
1185.3705567334134,14295.757232960112,3422.3389328523463,2.9049943998003704,7338.7389829447375,3.4125759040682886,-55.77244458417951,718.6841993622654,118.1533854043076,1.0,2,88,398
906.839079521898,14058.158848750105,3149.207409327711,3.870648950438605,6640.808701198462,3.799360146115913,144.31720727562106,538.2512987293804,122.86280614577508,1.0,3,78,927
883.1202660004262,14980.695181197918,3309.4924947486656,2.6958848884698923,7436.774740243802,2.1195917489215814,134.8316491719272,508.9897559229019,124.5415477673501,1.0,1,75,905
1284.2176868124982,15448.6330044283,3087.9848589005906,1.4802323017057877,7155.771721257978,3.085142612242647,-194.4786937329044,815.0668716404823,136.34766997554524,1.0,2,97,130
980.7809942077106,14116.25909650259,3152.845841374559,3.597843130134572,6675.958318226097,2.35518000439318,106.9683546247435,501.5703271549559,122.26005115099504,1.0,3,73,673
892.5818925675276,15136.024135083631,3312.513048131217,1.811188607362256,7520.741616644033,3.040678377676854,171.37982875076457,486.2761245770533,121.2234292700672,1.0,3,76,767
1000.4629787962784,14686.879318647469,3161.728989597613,1.969336138295808,6965.389816273399,2.839802558725144,37.16206801792191,677.421482061143,128.67973899846618,1.0,2,79,835
1027.8358823221367,14947.554077906889,3857.524266496921,5.625563878093553,8649.082887045124,1.7914998625141023,128.1517206255298,490.1878582627525,136.01238104319688,1.0,1,76,740
932.9904210773936,15920.260681111222,3606.200753579212,0.7458612937705603,8611.748409810118,2.758997212736374,151.69274625164357,543.0436842557554,122.94545269632958,1.0,3,92,142
905.9832201488996,14956.016779429898,3318.7516093155537,2.8578738049612813,7445.295713352509,2.569293208190902,140.74771026633513,527.1972878778251,114.0601417628734,1.0,3,78,969
910.0803723508918,14467.518283394484,3820.541903684838,3.4342376159326795,8291.063976605274,1.7174297664178608,180.3389629796885,470.63492873878704,160.61028014764878,1.0,1,99,445
1215.342025217651,15348.44786029613,3599.072853261964,2.743115222475355,8286.027305054771,2.637672876456843,-110.20932133196368,825.6615225409774,118.26859923496032,1.0,2,95,620
957.9172868487108,15119.06399813381,3437.1525269633125,1.659291773884005,7794.97935397585,4.47251517723476,145.4025541924399,586.3201906088559,117.9914342350928,1.0,3,100,556
974.2001360077396,14455.78516279598,3484.495527997822,4.285863742094358,7555.6678130189775,4.399386289908813,136.98511558414157,466.9256118716417,133.59101951025045,1.0,1,91,146
1056.9683409774743,14773.976695280422,3355.2941368023507,1.201638834532519,7435.655607439346,3.5770641283860227,-28.66943913740448,659.9343373924519,104.38849998762294,1.0,2,85,679
871.3430568395594,14775.680106382548,3660.8682904226575,3.2458801081871167,8113.772815632711,2.8642957386814274,137.05303813757527,528.5381269661707,118.42986144047664,1.0,1,70,252
764.5109945104829,15254.302831952156,3190.81644394096,5.565329687610765,7301.052047557211,0.5265847275707287,153.9506143158455,523.9183943379034,128.24790381939462,1.0,1,94,635
942.737247951286,14784.440976095731,3527.9976735361333,4.832188515971271,7823.921005229703,3.663536170527472,134.15647631511868,538.7469134879861,131.90564826371906,1.0,1,94,669
865.9245028141382,15102.267799659558,3201.5126921009105,4.247615553006928,7252.515306017544,3.1637118434784424,158.82251500519612,515.2030535992816,142.2468382829095,1.0,1,81,427
1097.703441555977,15459.659889937202,3554.5047670905738,2.2089301056957145,8242.715216457107,1.8769148473997137,39.6417524644218,554.9034289911925,93.03186089921292,1.0,2,74,447
903.5592917562534,14384.02404410789,3744.112142333494,3.14089677096192,8078.309861874191,2.627129720194935,149.29593352686234,575.8818751742438,125.1528305413832,1.0,3,91,375
872.4010149205147,14914.655818916355,3509.472635492329,1.6120293214807884,7851.386469641006,2.969967996350634,161.14582775651814,572.4180012849671,121.43814913743246,1.0,3,73,583
1104.7561181543003,15849.40312686878,3933.1862470410274,2.017952556690199,9350.7981603614,0.8115836847997043,-15.304033326750698,650.5293978793464,117.04301355383058,1.0,2,85,389
869.867565557803,14945.617993786307,3593.9855761240337,2.437910805341146,8057.150324389171,2.405685739734733,147.0838663450091,538.0308164326829,125.48736086907354,1.0,1,77,925
897.0565562610653,14691.219266398812,3778.965118320976,0.6388430430279586,8327.640772998928,3.8999189253010655,118.72467242112025,489.9198579771876,111.14516682646163,1.0,3,79,4
909.2345733273488,14183.71198707339,3360.088735062607,5.255978697158309,7148.779630370664,2.596323716913452,147.23535513556934,467.3025175647443,127.60135990178532,1.0,1,92,574
1267.9678141077084,14231.761804983838,3471.6936294598167,3.836951709965765,7411.247519152789,0.2873990656476817,-161.69899196496647,806.9291809236549,119.37937896024374,1.0,2,95,889
939.7337677180165,15173.009106300971,3864.5109416827504,2.044686950839516,8795.438956432818,4.300004462650215,119.84686473027833,467.0296599446702,127.84742379924911,1.0,1,74,298
